,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters
504,Purples,7.0,251.345102878927,27279.359697425898,Education,83.7817009596422,Yes,325.600451947931,Yes,Male,By_16:00,0.28905592579394607,0.370720104314387,798.292829887941,2.49940308742225,90.86368004791441,6.607,3393.0,72.8096991311759,403.097745284143,4062.20001004759,48611.3717470507,Yes,106015.65430869699,20.0772942719915,201.63836541354598,0.9870146866887809,7113.155116650559,100.0,30-45,3.0,630.746808150618,16.0,Car,Hightech,470.797584400194,0.0,Yes
7905,Purples,1.0,279.496166105658,36562.736595988,Education,93.165388701886,No,392.449783180562,Yes,Male,By_16:00,0.8885567022953179,0.21189641952514604,58.8092908728868,6.03346333373338,48.814564500935404,4.854,5146.0,0.290362257510424,528.00035109308,4980.498533991779,60917.0602314141,Maybe,154016.83231847,22.978258225833397,113.286780244602,42.5743971718475,,100.0,45_and_up,0.0,775.4319427778751,16.0,Foot_or_bicycle,Services_or_Retail,521.973296952094,0.0,Yes
8247,Purples,5.0,664.992922019536,96535.9675735309,Social,221.664307339845,Yes,435.505240929594,Yes,Male,By_16:00,0.179721341468394,0.9002041735220699,550.180252641439,9.527473929338159,35.295725543983295,5.381,4619.0,43.5289339628071,,5099.06074924266,47038.9492662164,Maybe,189664.814877143,19.2874096232066,159.793844934216,93.66519895847891,49366.7294557933,70.0,45_and_up,,593.028767776469,10.0,Public_or_other,Public_Sector,429.34898141496694,0.0,Yes
9084,Turquoises,8.0,436.362731007659,105652.074138115,Healthcare,145.45424366921998,No,726.359516731463,No,Male,By_16:00,0.9003342094365508,0.8379309170413759,92.7021589595824,1.5418428624980198,76.47497751750049,8.071,7929.0,59.216621960513294,729.0370777021291,8721.66932271889,,Yes,527598.147546365,27.0006866153831,529.967042225207,67.8530159406364,21312.3912450539,80.0,30-45,4.0,,14.0,Public_or_other,Hightech,920.9138297415531,0.0,Yes
8577,Khakis,3.0,481.859943725971,137996.282155569,Environment,160.61998124199,No,859.147666987104,No,Male,After_16:00,0.8365160871762779,0.8134672499727459,498.652231413871,8.45320667838678,13.9374586986378,6.937,9063.0,,661.672291811556,9914.82125349415,83362.4949898503,No,738134.713689384,25.7229915019921,436.412558182652,0.123263779096305,25969.3983554194,90.0,45_and_up,2.0,1025.40246641922,15.0,Motorcycle_or_truck,Hightech,687.965274180222,0.0,Yes
1672,Browns,1.0,905.869837275825,148427.269006302,Education,301.956612425275,No,491.551643178649,Yes,Female,By_16:00,0.9744322984479371,0.641953230835497,403.105908073485,2.53913821652532,59.828536841087,6.846,3154.0,67.8278445964679,457.225103433185,5829.96663865286,55803.804401717,No,241623.01791163,21.382822625490398,51.504722904515496,15.859057195484601,91489.752399773,100.0,Below_30,5.0,696.949457256105,9.0,Public_or_other,Student_or_Unemployed,472.583399696747,2.0,No
951,Khakis,4.0,1009.63488386056,13434.938611551,Environment,336.544961286852,Yes,39.920189445652596,Yes,Female,After_16:00,0.922909251414239,0.953175744274631,184.78308012709,,46.825778437778396,8.041,7959.0,55.5574859026819,47.745849005878,494.693592468282,5036.47462688235,Maybe,1593.6215253767903,6.90983711862139,802.09495849782,48.5239848028868,113609.05592885599,90.0,Below_30,4.0,58.6624892636819,,Car,Industry_or_other,23.398412427653,0.0,No
4841,Blues,3.0,1605.7460973811599,33675.6092765301,Environment,535.248699127053,No,62.915817135945,Yes,Male,By_16:00,0.178470869781449,0.15113508468493803,160.498548764735,9.01766957016662,29.616441810503602,5.876,8124.0,7.97758752014488,457.553704967722,1544.2655812948901,44789.238528115704,Maybe,3958.40004588367,21.3905050189967,478.73409615624803,52.4879125179723,287036.41861633,90.0,45_and_up,2.0,572.771943127736,11.0,Foot_or_bicycle,Hightech,309.364053886384,0.0,No
7684,Greens,10.0,594.757675026307,56618.8656006425,Social,198.25255834210202,Yes,285.589583681143,Yes,Female,By_16:00,0.5970664978958671,0.474582068854943,367.18419706448896,6.297695285175,55.9390888316557,5.497999999999999,4502.0,74.0737298503518,505.38582165922696,3866.66748012989,61030.8653366964,No,81561.4103071687,22.4807878344872,282.957203351786,40.2975541772321,39512.3294475307,70.0,Below_30,2.0,825.688299630523,11.0,Foot_or_bicycle,Public_Sector,684.56420353821,1.0,No
6103,Purples,8.0,833.406370894514,125307.337682481,Environment,277.802123631505,No,451.066881866956,Yes,Male,By_16:00,0.801423848839477,0.20087295584380604,973.211246542633,0.436324418988079,12.210948043502901,3.3989999999999996,6601.0,48.095395648852,399.513384737385,5309.69558814433,51774.728945317904,Yes,203461.331917178,19.987830916269697,115.237658778853,62.410815386101596,77461.8220178053,90.0,30-45,0.0,668.701803463144,15.0,Car,Industry_or_other,528.066138025603,0.0,Yes
8415,Khakis,5.0,931.771274268888,297301.233840827,Education,310.590424756296,No,957.213133901676,No,Male,After_16:00,0.521397489588708,0.70396043616347,,1.70473009115085,96.6812531463802,11.777999999999999,4222.0,67.8020389284939,942.475328571163,11457.081996159099,114661.311302619,No,916256.983713867,30.699761050717697,808.963793858008,17.995507852174303,96787.00237505269,100.0,30-45,3.0,1443.7461034650303,13.0,Motorcycle_or_truck,Hightech,999.593988721633,2.0,No
8473,Purples,7.0,520.470832237662,62945.9468901465,Environment,173.490277412554,Yes,362.82117839066706,Yes,Female,After_16:00,0.257543849758804,0.5187389480415731,925.742459250614,0.0285034719854593,82.9853970557451,1.55,8450.0,77.6833473239094,414.592971739853,4457.39772738637,49159.7321908892,Maybe,131639.207488792,20.3615562209732,177.257564802575,55.916332337074,30282.3666340975,,30-45,1.0,622.988279775796,12.0,Motorcycle_or_truck,Student_or_Unemployed,427.144974741722,1.0,No
412,Violets,10.0,432.496580688403,61284.7484861807,Social,144.165526896134,Yes,,Yes,Male,After_16:00,0.235475926892832,0.666484396671876,128.630466526374,4.14230118272826,41.5685933083296,11.252,4748.0,46.1521554505453,400.07612394061005,5051.15106886385,49506.178923836604,Maybe,180709.909759957,20.0019030079793,135.79022652473998,67.6926857093349,20937.864672136202,70.0,45_and_up,4.0,625.913086993707,9.0,Motorcycle_or_truck,Hightech,446.669174474664,0.0,Yes
1397,Khakis,5.0,424.05698659490196,30113.2542966763,Social,141.352328864967,No,213.036845862252,Yes,Female,By_16:00,0.504756589187309,0.59406267455779,283.23590802028804,1.91470290068537,59.66284170281139,12.677999999999999,3322.0,20.264120353385803,427.592303487472,2985.5530655974603,40590.8999931578,No,45384.6976949367,20.6783051405929,481.589350911332,14.045363501645602,20131.8332044148,70.0,45_and_up,2.0,466.177830214118,12.0,Foot_or_bicycle,Public_Sector,120.082144978335,1.0,Yes
4416,Whites,1.0,654.1301491716221,114276.91884402199,Financial,218.043383057207,Yes,524.101750953108,No,Female,After_16:00,0.255037579452619,0.7935171802528199,155.455480329692,8.82191452430561,79.2286879150197,5.692,4308.0,97.82760497182609,484.875981272827,6210.7694720767395,59882.4512817297,Yes,274682.645352114,22.019899665366896,41.1161831819443,99.28478540386999,47770.9602780892,60.0,30-45,1.0,753.6386237560879,6.0,Public_or_other,Student_or_Unemployed,529.680131030467,0.0,Yes
6029,Greys,9.0,911.281050633249,158425.910652958,Military,303.760350211083,Yes,521.549012380541,No,Female,After_16:00,0.279475870076567,0.0787263065576553,907.94470324181,3.03415314527228,67.3618989763781,4.394,7606.0,76.8202984472737,519.712560786603,6254.915245378621,61420.9158128791,Maybe,272013.37231511803,22.797205109105,36.99826074155529,58.281348785385504,92584.1107105709,30.0,30-45,2.0,758.539200282554,6.0,Foot_or_bicycle,Student_or_Unemployed,477.285988673114,3.0,Yes
6351,Yellows,1.0,921.6301174611181,,Social,307.210039153706,Yes,259.302621842374,Yes,Female,By_16:00,0.190398342441767,0.54563550837338,940.98020833917,4.34170213527977,5.18453593831509,4.817,9183.0,36.6154270945117,342.647990909449,3278.3222002426396,45671.9544665672,Maybe,67237.8496943291,18.510753385787698,305.207973078215,67.5640736939386,94695.21819597519,70.0,30-45,1.0,635.443250143848,11.0,Car,Industry_or_other,602.259592282213,3.0,No
9508,Turquoises,1.0,100.835052061121,32975.9328680951,Education,33.6116840203738,Yes,981.08541208785,No,Female,After_16:00,0.682262623449787,0.509924843208864,830.6239210069181,3.24273846112192,46.6144320787862,8.621,7379.0,62.288761534728096,996.978041292631,11804.8102034638,119032.61805748599,Maybe,962528.585811587,31.5749590861593,843.309211363237,29.596459213644298,1173.35698670583,100.0,45_and_up,3.0,1486.6044902978501,15.0,Foot_or_bicycle,Services_or_Retail,982.4314238513989,0.0,No
719,Violets,5.0,291.969277737125,7710.15507788533,Education,97.3230925790418,No,79.22225726256549,Yes,Male,After_16:00,0.376583860488608,0.440994263859466,866.058559389785,7.4131933692842695,62.1811675140634,7.547000000000001,8453.0,12.4941345304251,50.54834735733721,893.319267340329,9895.635144509191,No,6276.16604577611,7.10973609618087,686.69957738373,79.0966129628941,9579.10744172778,100.0,Below_30,5.0,151.350281444786,13.0,Public_or_other,Public_Sector,195.869086193852,1.0,Yes
4676,Purples,8.0,,33817.9095982286,Financial,80.54638435871809,No,419.856333309992,Yes,Male,After_16:00,0.310754071455449,0.0192625541239977,342.694484395906,4.33909124694765,19.0432016504928,1.4140000000000001,8586.0,34.9037085892633,467.21941654826105,5133.00216619644,55606.0218909196,No,176279.340620511,21.6152588822864,88.3964531207271,21.2068081600592,6578.266417621059,60.0,30-45,1.0,703.589866937235,11.0,Motorcycle_or_truck,Public_Sector,482.21351742560205,0.0,Yes
5577,Blues,7.0,1851.0900705549,499002.618425781,Financial,617.030023518301,No,808.716917177662,No,Female,By_16:00,0.556608910905197,0.17752360436134,894.4809583481401,8.789821718819441,45.2463005902246,5.746,8254.0,7.08913125563413,489.67617051675904,9066.52151281014,72656.3654961064,Yes,654023.052129342,22.128627849841,472.841770105183,68.4022165602073,381353.079946513,60.0,30-45,4.0,950.5820769816639,11.0,Car,Public_Sector,858.003663597628,0.0,Yes
492,Violets,5.0,365.28191084080595,18276.931041442298,Social,121.76063694693501,No,150.10541583654498,Yes,Male,By_16:00,0.8650849049445241,0.46323827304877296,972.669528564438,7.6527252374216905,82.2247925912961,11.378,4622.0,46.6160660842434,13.773758724852,1528.60167581516,7185.5601185924,No,22531.6358634622,3.71130148665559,691.999445356798,93.54050524998459,14957.4133466703,70.0,Below_30,4.0,104.18664946608601,11.0,Motorcycle_or_truck,Public_Sector,153.559450060129,0.0,No
6492,Khakis,1.0,601.946766388452,191895.58332089102,Social,200.648922129484,Yes,956.374852574867,No,Male,By_16:00,0.0892141137737781,0.408356030937284,860.921545652673,4.49577013961971,13.502020086161801,6.9110000000000005,9089.0,46.4712893590331,890.75053948909,11345.2496047268,108344.17577305199,Yes,914652.858637598,29.845444199895702,724.822842080567,62.3190383194014,40470.6388738532,70.0,30-45,2.0,1350.0468864531401,9.0,Public_or_other,Industry_or_other,905.467831310948,0.0,Yes
7224,Purples,2.0,498.18797079117,63429.0015769729,Social,166.06265693039,No,381.95824846739,Yes,Female,By_16:00,0.34829695522785203,0.008871929720044141,339.837638894096,1.6301333508454299,42.3520961310714,4.133,5867.0,95.0068020261824,398.391765690401,4616.36601605471,47343.59181130389,Maybe,145892.103572277,19.959753648038898,190.453492044712,81.475992850028,27752.8686837108,70.0,30-45,1.0,591.94320379693,12.0,Motorcycle_or_truck,Public_Sector,390.389579657661,0.0,Yes
3590,Reds,3.0,874.104020909478,125846.174281029,Foreign_Affairs,291.368006969826,Yes,431.914868038554,Yes,Female,After_16:00,0.274217305937782,0.680106515064836,408.694433281198,5.395607980899509,13.507242617197301,7.465,4535.0,59.81623991392551,464.48309625724403,5248.11487290003,58264.9969189144,No,186550.453232761,21.5518699016406,124.838695745883,24.157032463699604,85196.68349253849,40.0,30-45,3.0,760.4392399936239,8.0,Motorcycle_or_truck,Services_or_Retail,598.425933116499,0.0,No
7408,Purples,8.0,319.174506531242,43460.954194367594,Environment,106.391502177081,Yes,408.500240198039,Yes,Male,After_16:00,0.777085041627288,0.745345063507557,320.447239559144,9.4802981778048,64.5410618279129,0.172000000000001,9828.0,61.9393736124039,352.208042196082,4789.41848637255,46992.62208807441,Yes,166872.446241855,18.7672065634735,174.57240882851698,1.77738971542567,11435.5432376729,90.0,45_and_up,1.0,615.9127974097811,11.0,Car,Public_Sector,516.151070827008,1.0,No
7278,Purples,8.0,688.090275287746,84839.1318597001,Financial,229.363425095915,Yes,369.889540253517,Yes,Female,By_16:00,0.22758265864104002,0.8571939957328141,918.6108070425689,0.339232315309346,27.248379006050502,3.486,6514.0,9.73669206723571,404.72402763722704,4508.343457809629,49152.4279534371,No,136818.271988958,20.117754040578898,167.177846114502,32.687368593178704,52846.9441968254,60.0,30-45,3.0,629.20543885862,8.0,Foot_or_bicycle,Hightech,455.929719919528,1.0,No
5201,Purples,9.0,121.44856752732201,17739.3844195493,Education,40.4828558424406,Yes,438.194985269592,Yes,Female,By_16:00,0.49282499682158204,0.263892552815378,129.962081089616,3.4790061949752302,53.050585673190696,0.6509999999999999,9349.0,77.893902384676,452.54433585359595,5287.03852440311,58414.6322095466,No,,21.2730894759928,161.813811899698,67.8697902942076,1689.34447300227,100.0,30-45,3.0,772.0174571359751,15.0,Foot_or_bicycle,Services_or_Retail,641.8161126815589,0.0,No
4390,Purples,1.0,35.2119226471059,4895.11584777885,Education,11.737307549035302,Yes,417.056111661757,Yes,Female,By_16:00,0.40917055797763197,0.309369173366576,852.259457111359,3.95755174104124,57.608066033571994,3.647,6353.0,70.2265611849725,400.886805346939,4972.3347273114505,50463.039308825195,Yes,173935.800274424,20.0221578594051,129.526515077698,49.64594934135679,159.50169604967599,100.0,30-45,3.0,648.2024529962509,12.0,Motorcycle_or_truck,Services_or_Retail,491.39743403565996,0.0,No
4240,Purples,5.0,924.6678453495698,138094.15631527698,Social,308.222615116523,Yes,448.033822122594,Yes,Female,After_16:00,0.548340285429731,0.462151365354657,,1.6693216050043702,45.90608102735129,4.437,5563.0,6.73762371297926,347.275329946149,5174.88888111824,47203.9775926409,Yes,200734.30576578,18.6353247877827,161.869062031314,45.307990279980004,95319.403084385,70.0,Below_30,2.0,613.989792660856,10.0,Motorcycle_or_truck,Student_or_Unemployed,513.277226994126,1.0,No
2045,Oranges,9.0,290.429442326618,31633.5551495467,Military,96.8098141088728,Yes,326.759796418692,Yes,Male,By_16:00,0.624205530853942,0.6477112772408871,108.66687679663299,6.720937208738179,69.6390811121091,4.244,7756.0,15.4477368108928,593.899075946024,4455.39611607897,69493.7010738825,Maybe,106771.964555585,24.370044643907104,291.05954512443,53.095343569293604,9478.94992190338,30.0,30-45,2.0,924.2907666690049,7.0,Public_or_other,Hightech,714.211237351428,1.0,No
9421,Khakis,2.0,396.078495609598,131582.077867349,Healthcare,132.026165203199,No,996.636368744281,No,Female,After_16:00,0.5696158867795021,0.144230083562434,481.365649495274,6.84228801168501,55.9740851633251,11.43,4570.0,84.78156353812659,970.286798896268,11906.9372852353,117523.254492526,Maybe,993284.0515037859,31.1494269433046,846.151647951995,41.5934258373454,17572.9344634657,80.0,45_and_up,4.0,1471.9976757108802,,Car,Industry_or_other,998.1518396596291,0.0,No
5258,Khakis,3.0,248.954275382378,,Environment,82.9847584607927,Yes,943.622677397329,No,Male,After_16:00,0.550816345028579,0.0824838154949248,401.822488754988,3.49314656108618,81.8126221885905,7.551,8449.0,87.1830747229978,899.94328992907,11236.113353831399,108952.41797979901,No,890423.7572985041,29.9990548172617,724.109454686939,22.437323466874698,6979.454895256899,90.0,30-45,1.0,1358.99316932196,15.0,Public_or_other,Public_Sector,909.363881292126,1.0,No
9886,Purples,5.0,677.083523127032,92225.1559632061,Environment,225.694507709011,No,408.628268801794,Yes,Female,After_16:00,0.4585916758514939,0.473271869821474,942.6318937912579,2.9691701522097005,94.42196874879299,6.96,3040.0,51.675800909288206,368.833743134885,4823.95017428771,46780.9075971626,No,166977.062063951,19.205044731395102,167.785699748706,50.702687096782,51173.7053177217,90.0,45_and_up,3.0,597.324664761169,14.0,Car,Student_or_Unemployed,449.022938119187,0.0,Yes
1021,Purples,9.0,254.202316426544,34179.400398455895,Education,84.7341054755148,No,403.372410750622,Yes,Male,After_16:00,0.7431470763403921,0.266510747373104,475.51968088373496,8.17475246731192,40.810968796722605,1.26,8740.0,95.6088655162603,324.44948271327,4682.62307293276,42942.2525494928,Maybe,162709.301754768,18.0124813036203,209.06521415364102,61.768201622180605,7274.60273621119,100.0,30-45,1.0,552.536622248976,14.0,Public_or_other,Student_or_Unemployed,440.38969346394094,2.0,Yes
8927,Greens,2.0,296.271888740492,27680.836232838,Social,98.7572962468305,No,280.291556014793,Yes,Male,By_16:00,0.830311838304624,0.0453915991820395,311.334628146142,2.65664498554543,46.223476040177005,0.9229999999999999,9077.0,48.989453841932104,522.314173039661,3847.54390622725,61549.6400219536,No,78563.3563731937,22.8541937735651,268.180283803613,67.80015421099961,9861.760858231071,70.0,30-45,2.0,824.189079305201,11.0,Public_or_other,Industry_or_other,,0.0,No
6140,Blues,9.0,1404.1810482761498,221902.759899158,Education,468.060349425384,Yes,474.09006161615304,Yes,Female,After_16:00,0.30728264991194,0.16165076033212197,863.611064851284,6.27897571306676,6.984496745280921,9.622,4378.0,74.428395438008,454.34958883561205,5649.59979383275,63555.149291874804,Yes,224761.38652320698,21.315477682557603,336.624278441566,80.4393324768171,219558.55105363802,100.0,30-45,1.0,872.5769217126069,12.0,Foot_or_bicycle,Public_Sector,832.506571197882,,Yes
9556,Blues,5.0,1112.6903447371699,230513.916470698,Environment,370.896781579058,Yes,621.5042241383339,No,Female,By_16:00,0.717350368155167,0.426519830711186,510.95627387985604,0.541967831086367,35.0335071329027,5.47,8530.0,28.539800690487,728.3577353227879,7671.757712028921,73982.2639450431,Yes,386267.500621793,26.9881035888554,378.392390911388,73.59007711056621,137945.319367282,90.0,30-45,4.0,829.5870213536549,14.0,Car,Public_Sector,223.829274298623,1.0,Yes
